UniProtID,degree,betweenness_centrality,clustering_coefficent
Q9HA47,2,0.0,1.0
Q9BUW7,2,3.6124481431882225e-08,0.0
Q53S58,27,1.7942471538620615e-05,0.11965811965811966
P22612,1,0.0,0.0
Q59G28,1,0.0,0.0
Q9NUU7,13,8.091132568583738e-06,0.14102564102564102
Q6FI13,22,3.9918241919047565e-05,0.12554112554112554
Q2TAK1,1,0.0,0.0
D6W5A2,2,6.8672760359974845e-06,0.0
P49411,147,0.0005257445969567837,0.1699748392507688
Q2TAK8,4,5.857894247236164e-06,0.16666666666666666
P49418,37,4.231299208742802e-05,0.0990990990990991
P49419,23,2.7561400591106384e-05,0.2727272727272727
Q9H9Z2,3,2.0484304237724507e-07,0.3333333333333333
Q7Z7G8,1,0.0,0.0
Q5U5R9,1,0.0,0.0
Q96FT4,1,0.0,0.0
Q8IZM9,1,0.0,0.0
Q7Z7G1,3,1.4737244714209535e-07,0.3333333333333333
Q9Y2H1,16,1.4601165943886529e-05,0.16666666666666666
Q9Y2H0,25,7.607888706727334e-05,0.18666666666666668
B1AH88,2,4.5763760943744796e-07,0.0
Q9UIK4,2,2.9625492009541917e-06,0.0
Q9NWS0,19,1.328027362085672e-05,0.24561403508771928
Q9Y2H6,2,1.1250103765872187e-05,0.0
Q9BY32,2,9.340286750378191e-08,0.0
Q9Y2H8,4,2.94649937813122e-07,0.16666666666666666
E9PEP6,1,0.0,0.0
Q9NWS9,12,2.492388004847188e-05,0.045454545454545456
O60663,5,3.4749972905731727e-06,0.4
P58658,1,0.0,0.0
Q96GY0,2,1.1250103765872187e-05,0.0
Q8N1W1,5,6.232289736868765e-07,0.3
Q96MU8,1,0.0,0.0
Q9NPC3,4,1.0182641281386978e-06,0.0
Q9P0P8,5,9.607498771960697e-06,0.2
Q7L1T6,2,0.0,1.0
Q3LXA3,15,1.0261587200748914e-05,0.1523809523809524
Q9P0P0,18,1.897895094889599e-05,0.0718954248366013
P25208,30,5.057524695419694e-05,0.23908045977011494
Q96MU7,37,0.00016646332971826744,0.07957957957957958
Q6P6C2,4,1.2152773356992553e-05,0.6666666666666666
Q7Z726,3,9.752211254181442e-07,0.0
P17987,119,0.0003954571758742675,0.19512889901723401
Q6P9B9,35,7.57103804130347e-05,0.26554621848739496
Q8TBE0,14,1.376632284800636e-05,0.08791208791208792
Q9BYN8,35,4.023650258590241e-05,0.23865546218487396
H0YKE7,1,0.0,0.0
Q8TBE7,2,6.119109156539332e-08,0.0
Q8TBE9,2,3.846533929197492e-06,0.0
Q9BYN7,1,0.0,0.0
Q9Y6F7,1,0.0,0.0
Q08AG7,6,3.2559937850115813e-07,0.5333333333333333
Q9NQ66,16,2.2122960914644275e-05,0.08333333333333333
Q2M3G0,2,0.0,1.0
Q2M3G4,1,0.0,0.0
Q92686,6,2.601982661209486e-06,0.06666666666666667
Q9NPC1,6,8.662539685230436e-06,0.26666666666666666
O95747,154,0.0007290146970985522,0.10610304727951787
P01833,9,5.239268339370813e-06,0.0
P01834,10,0.0001458421834145537,0.2
O95741,10,2.5821472789586062e-06,0.022222222222222223
B3KT21,4,5.145845094500277e-07,0.5
Q96GN5,5,4.369192942652877e-06,0.2
Q15506,2,0.0,1.0
Q8NE35,3,1.0738317555432993e-08,0.6666666666666666
Q8NE31,1,0.0,0.0
Q8IUI8,9,3.112938861686467e-05,0.3888888888888889
P69905,54,0.0002552935483820232,0.05660377358490566
Q8NHW3,2,3.639851620654287e-07,0.0
P05067,1772,0.09408447587538583,0.00403988003359875
Q68DD2,1,0.0,0.0
P08697,19,7.970044615398172e-05,0.06432748538011696
B4E3L3,1,0.0,0.0
B7ZKL7,1,0.0,0.0
P55073,3,4.698339235460906e-06,0.0
Q9NQI0,9,8.807033699246627e-06,0.1388888888888889
Q9C0K7,8,9.182133100927039e-06,0.21428571428571427
Q9C0K0,17,1.8478409983438022e-06,0.41911764705882354
Q92466,47,5.712132748012846e-05,0.18963922294172064
Q9UBL9,3,0.0002698199967025363,0.0
O00273,44,0.0002479693614864823,0.08985200845665962
E5RJ67,1,0.0,0.0
Q9UBL3,66,0.00019317977991186252,0.14405594405594405
Q6UXN9,46,0.0001846621640491518,0.15458937198067632
G5EA30,1,0.0,0.0
Q13823,16,1.8300223424879595e-05,0.25833333333333336
P03886,14,1.3557672921343353e-05,0.03296703296703297
Q8WTQ7,4,9.732987318735904e-07,0.16666666666666666
Q13825,1,0.0,0.0
Q9H3K2,2,4.2860883485654203e-07,0.0
Q13829,16,2.1373665684684235e-05,0.1
Q00403,72,0.00015079644782265987,0.11150234741784038
Q5T013,1,0.0,0.0
Q5T011,1,0.0,0.0
Q9H2J1,1,0.0,0.0
Q9H2J4,2,1.051906545591995e-05,0.0
A6H8Y1,4,5.289194111704263e-07,0.0
Q9H2J7,1,0.0,0.0
Q5T0B9,1,0.0,0.0
O95336,7,1.611081527083162e-05,0.3333333333333333
Q9UQ16,13,2.7485351856586946e-05,0.11538461538461539
Q7L273,2,7.924728684579267e-06,0.0
Q15173,11,1.5321048170767892e-06,0.2545454545454545
Q15172,37,0.00020671201472726762,0.08558558558558559
Q15170,19,1.206607916280703e-05,0.09941520467836257
O15243,2,1.864982811411179e-06,0.0
Q86W11,1,0.0,0.0
Q49AH0,1,0.0,0.0
Q9H0P0,5,6.763001368026685e-05,0.0
Q5VWW1,1,0.0,0.0
O15245,2,2.467797719814539e-07,0.0
O15244,7,0.00014700305073002003,0.047619047619047616
Q0PNE2,6,1.0491687484157444e-05,0.2
Q96QZ7,37,0.0002290335887730614,0.042042042042042045
Q12996,20,2.0938188983658348e-05,0.23684210526315788
Q9BXD5,1,0.0,0.0
Q9NXS3,2,3.376321712189601e-08,0.0
Q5T0J7,4,3.707863222097093e-07,0.3333333333333333
P29474,51,0.00029014413602720897,0.09176470588235294
Q9Y619,1,0.0,0.0
Q9Y616,18,2.586447229059447e-05,0.08496732026143791
Q9Y617,22,4.6858522664630554e-05,0.12554112554112554
Q9Y614,1,0.0,0.0
Q9Y615,3,3.4932834861522666e-06,0.0
Q12999,1,0.0,0.0
Q08752,41,7.577323475296569e-05,0.20243902439024392
Q9UKY1,58,0.0003927293440917019,0.08348457350272233
P32929,7,1.5605460947409847e-05,0.3333333333333333
Q01105,162,0.0026421185396850798,0.0522966030212407
Q9H6R3,1,0.0,0.0
Q8N6J1,1,0.0,0.0
A8MUD9,1,0.0,0.0
P32926,4,9.320150379167525e-07,0.16666666666666666
P32927,32,0.00010467139451442296,0.22983870967741934
Q8J025,3,9.961052017859235e-07,0.0
Q9UIA9,55,0.00013310502284995365,0.13602693602693602
Q6ZW31,1,0.0,0.0
Q9H2P0,26,9.862539274705081e-06,0.26461538461538464
Q9UIA0,1,0.0,0.0
A4D2P1,4,1.5719864660743598e-07,0.6666666666666666
Q9P227,4,7.884885970065194e-08,0.6666666666666666
P51841,2,8.86943052961247e-05,0.0
P51843,16,3.0257000278539086e-06,0.20833333333333334
J3KNN3,5,1.1011290962379714e-06,0.1
Q4G0N4,16,3.420086482906428e-05,0.075
P11171,108,0.000268664443842369,0.03374870197300104
Q969J5,1,0.0,0.0
Q9H3L0,2,0.0001349145819818308,0.0
Q32MN7,7,1.914365348886222e-05,0.42857142857142855
Q5VVQ6,17,2.2055343331035133e-05,0.25735294117647056
Q08289,1,0.0,0.0
Q969J2,1,0.0,0.0
O43924,25,5.525286748458416e-05,0.02
Q8TAM1,17,1.5846483517164424e-05,0.13970588235294118
Q53GA5,19,8.204499782612174e-05,0.19883040935672514
Q8TAM6,3,9.908809039185329e-07,0.3333333333333333
Q9Y6D6,16,1.1854304105987127e-05,0.11666666666666667
Q9Y6D9,24,1.0769466480666764e-05,0.11231884057971014
P08708,104,9.319130913878629e-05,0.428117998506348
Q9BZD6,20,2.2602157562322376e-05,0.4789473684210526
O43929,28,7.538656170091526e-05,0.2830687830687831
P01225,4,2.752238413533105e-07,0.3333333333333333
Q01362,11,3.459928862975249e-05,0.4
P62979,302,0.0024911196401381733,0.0940793381883787
Q05DF2,3,4.336288896382315e-06,0.0
P01222,2,1.1844795211009026e-07,0.0
Q1ZZU3,3,3.8377424980337165e-06,0.6666666666666666
Q5JV03,1,0.0,0.0
P01229,4,1.2624899962218827e-06,0.5
Q9NQX7,6,2.599006514995955e-06,0.06666666666666667
Q01201,81,0.0001350795297175451,0.10617283950617284
P10072,2,0.0,1.0
P0DI82,13,6.0352192688811556e-05,0.23076923076923078
P10070,8,1.1275115834581183e-05,0.10714285714285714
P10071,25,0.0002389586889470571,0.1
Q9H1R3,19,6.156993019313891e-06,0.2046783625730994
Q9H1R2,9,1.287152100340233e-05,0.5277777777777778
P10074,14,0.00013923793367507295,0.02197802197802198
P09038,30,0.00026045354044371263,0.04597701149425287
Q8WZ33,3,7.394715388936514e-07,0.0
Q8N3D4,9,8.167481269516761e-07,0.3333333333333333
E9PEZ8,1,0.0,0.0
Q8NFP4,1,0.0,0.0
Q8NFP7,1,0.0,0.0
Q6EMK4,31,1.0618423011867726e-05,0.15268817204301074
P35659,46,6.345680995014467e-05,0.18840579710144928
Q9H999,1,0.0,0.0
Q9H992,6,3.343816673891661e-07,0.13333333333333333
P27694,126,0.0008203642767420135,0.07644444444444444
P27695,90,0.0003184877807962118,0.11335830212234707
Q96I11,1,0.0,0.0
P35442,4,0.00029727621482147156,0.0
Q7LGC8,1,0.0,0.0
Q8IVB4,1,0.0,0.0
Q9NRI5,108,0.0006338852891665078,0.03513326410522672
A4FU49,1,0.0,0.0
Q96NA2,8,2.962223161216601e-06,0.03571428571428571
P41208,11,9.964009208206907e-06,0.05454545454545454
P20962,31,7.011787086110347e-05,0.12473118279569892
Q8NBE8,11,4.870204378054342e-06,0.21818181818181817
Q9UHE5,1,0.0,0.0
P69892,9,1.7440375097557943e-05,0.19444444444444445
Q8TD55,2,3.149283684035992e-07,0.0
Q86WJ1,31,2.2583603315317545e-05,0.17419354838709677
P35443,1,0.0,0.0
Q9H190,14,0.00020219395798654502,0.02197802197802198
Q86VX2,1,0.0,0.0
Q92519,7,1.8159163968468818e-05,0.14285714285714285
Q15843,370,0.0023001927525493787,0.07396176664469348
E7ER32,1,0.0,0.0
Q96EP1,35,8.38491308638695e-05,0.09243697478991597
Q15842,4,4.2566461568345477e-07,0.5
P23368,7,1.4067583794927313e-06,0.047619047619047616
O76024,9,4.754184754298325e-06,0.05555555555555555
Q5T9B9,1,0.0,0.0
Q53Y83,1,0.0,0.0
Q5T9B7,1,0.0,0.0
Q96HB5,6,2.4733842336809965e-05,0.06666666666666667
Q58EY4,4,9.136804594169804e-06,0.5
P15311,147,0.0017553583044103223,0.03764793588668344
O75173,11,0.000143668522593418,0.03636363636363636
Q9H221,8,9.955769089046475e-06,0.0
Q9H222,3,1.8758088688166046e-06,0.0
O75170,28,3.816373318173396e-05,0.164021164021164
O75177,24,4.1542574418992525e-05,0.10869565217391304
O75175,17,1.693861217279979e-05,0.17647058823529413
Q9H227,1,0.0,0.0
Q9H228,3,7.729484346435074e-07,0.0
P51692,63,0.00025646045843139644,0.15156169994879673
O75179,12,7.258462129866576e-06,0.030303030303030304
P06870,3,1.8543196367514734e-07,0.0
Q05481,6,8.601491379964282e-06,0.2
Q9BWT1,2,3.1373133651231617e-06,0.0
Q13228,25,2.869735610805992e-05,0.08
Q9BWT3,5,8.863394432359473e-07,0.1
P11215,18,2.592608112292541e-05,0.0718954248366013
P11217,3,7.09852840366736e-07,0.0
P11216,17,8.484390987943814e-06,0.17647058823529413
O00408,1,0.0,0.0
E7ESM9,1,0.0,0.0
Q8NEP3,1,0.0,0.0
Q13227,29,7.761471763855953e-05,0.18226600985221675
Q60FE5,3,1.6100602722695705e-07,0.6666666666666666
Q96T68,2,1.7234085254226603e-06,0.0
Q8N144,1,0.0,0.0
Q8N142,2,3.963432956493006e-08,0.0
P20264,6,0.0001371998081324928,0.0
Q8N140,13,1.2444949192072858e-05,0.14102564102564102
Q96P81,2,0.0,1.0
Q15771,2,1.938932752310607e-07,0.0
Q15773,23,2.5335256989550843e-05,0.12648221343873517
P01709,2,0.0,1.0
E5KRP6,1,0.0,0.0
Q96BU1,1,0.0,0.0
Q15776,6,2.2704006424029665e-06,0.13333333333333333
Q6FHG5,2,0.0,1.0
Q6UW78,6,2.8257728320839814e-06,0.0
Q15363,28,0.00012122292298913874,0.10846560846560846
Q8WUA8,1,0.0,0.0
P08572,23,0.00010237002474776137,0.05533596837944664
P23759,10,4.541588725604461e-06,0.15555555555555556
Q15361,9,1.002024140380743e-06,0.16666666666666666
Q8WUA7,1,0.0,0.0
Q8WUA4,20,1.5304988562538918e-05,0.34210526315789475
O15409,6,2.8987631572349095e-06,0.26666666666666666
Q99523,13,0.00010146438556830595,0.07692307692307693
Q1HBJ4,7,2.9278921782318157e-06,0.47619047619047616
P14598,47,0.00029975906013184896,0.08048103607770583
O15400,40,0.0004015428188242266,0.12564102564102564
O15403,1,0.0,0.0
Q9BQF6,2,2.02083403646299e-07,0.0
Q96RR1,7,8.873780538343509e-06,0.14285714285714285
Q9UG22,1,0.0,0.0
Q8N3V7,7,8.252141294407053e-07,0.38095238095238093
Q96RR4,25,6.187075159170562e-05,0.1
Q6PL18,12,3.5834220644935816e-06,0.18181818181818182
Q9NYT0,3,1.4619285856089994e-08,0.3333333333333333
Q99928,1,0.0,0.0
B4DST5,1,0.0,0.0
Q96DS0,10,4.77405686267656e-06,0.3333333333333333
O15090,2,0.0,1.0
Q7Z418,2,0.0,1.0
Q9UJU2,28,1.4711059054217854e-05,0.164021164021164
Q9UJU3,1,0.0,0.0
Q7L4I2,7,7.4235512669282875e-06,0.23809523809523808
Q9UJU6,42,0.0001999270929587344,0.11265969802555169
P50416,28,4.216318895131334e-05,0.07671957671957672
Q9UJU5,1,0.0,0.0
Q9Y5B0,51,4.5045555919020094e-05,0.15372549019607842
Q8NDV3,2,2.392618340805957e-08,0.0
Q8NDV2,1,0.0,0.0
Q9Y5B6,6,3.1373935714860484e-07,0.5333333333333333
Q9Y5B8,16,1.9875640228033395e-05,0.06666666666666667
Q9Y5B9,87,0.00017176597349234223,0.14514835605453089
B7Z738,1,0.0,0.0
Q8IUL8,1,0.0,0.0
Q96PB8,1,0.0,0.0
Q9NX08,1,0.0,0.0
Q9NX09,10,1.1934337563874256e-06,0.17777777777777778
P16188,30,1.3278858649181434e-05,0.20229885057471264
Q9NS75,2,0.0001349145819818308,0.0
Q9NX04,6,2.1509100044603332e-05,0.06666666666666667
Q9NX02,12,1.3340968583883601e-05,0.24242424242424243
Q9NS71,1,0.0,0.0
Q9NX00,8,6.975599069498542e-08,0.8571428571428571
Q9NX01,7,5.530101826698157e-06,0.09523809523809523
Q58WW2,19,3.0157228908520427e-05,0.07602339181286549
P42285,48,0.0001243561883229675,0.1879432624113475
Q16880,1,0.0,0.0
Q16881,28,8.035916621666301e-05,0.07936507936507936
Q4VX76,2,2.2535754581315153e-08,0.0
Q6ZUT9,3,5.0701978447190925e-08,0.0
P33897,13,5.942438993122724e-05,0.1282051282051282
Q7L7X3,14,4.2434955906231244e-06,0.03296703296703297
Q03426,5,9.429574660408611e-07,0.2
P62424,137,0.00013635463079321463,0.4125161013310434
Q9Y5X9,2,4.4360051232829605e-08,0.0
G3V0E9,1,0.0,0.0
Q8WZA2,6,1.2148416234116745e-05,0.0
Q8ND90,26,3.445636406862461e-05,0.08615384615384615
Q8N1N0,1,0.0,0.0
Q9HC56,4,2.4375831579947412e-05,0.16666666666666666
Q9HC57,5,2.970638777945783e-05,0.0
Q8ND94,1,0.0,0.0
Q9HD23,1,0.0,0.0
Q9HD20,2,2.1875029091836275e-07,0.0
O43520,2,0.00013491458198183079,0.0
Q9H6S3,9,8.682649648636213e-06,0.1111111111111111
B7Z2B6,7,4.0333185703947735e-06,0.0
P48547,7,0.00014650879454810879,0.047619047619047616
P07900,707,0.01616526208016429,0.03519239014148279
P48544,4,3.7472202046079204e-07,0.5
Q01954,1,0.0,0.0
O14757,70,0.00021662304599868383,0.15196687370600415
P23510,2,0.0,1.0
O14753,4,1.0563144102824626e-07,0.16666666666666666
Q07507,3,5.841061562025921e-07,0.0
P16452,13,1.693794343698244e-05,0.02564102564102564
O43525,4,3.4452748269097967e-07,0.3333333333333333
Q9NZJ0,28,1.656378531962765e-05,0.2328042328042328
Q9NZJ6,1,0.0,0.0
Q01959,15,1.6002470177394946e-05,0.11428571428571428
Q9NZJ4,12,4.3304106316993665e-05,0.09090909090909091
Q9NZJ5,11,6.739478374904785e-06,0.18181818181818182
P15248,2,3.659454953908814e-07,0.0
P15622,15,1.0705316950399611e-05,0.0761904761904762
Q96ID5,30,2.4501210698002443e-05,0.006896551724137931
Q96PB7,2,8.739526805693064e-07,0.0
Q16082,19,3.1811868652490776e-05,0.11695906432748537
P10586,22,3.601751858162232e-05,0.12554112554112554
P10588,23,0.0002906317898301517,0.07509881422924901
P10589,22,4.436546611546598e-05,0.16883116883116883
P13164,4,8.2554855932869e-07,0.5
P56159,6,4.401964505032767e-06,0.2
Q9UGL1,1,0.0,0.0
Q9Y281,11,1.1316053925710637e-06,0.3090909090909091
Q9Y283,8,3.3053752739227625e-06,0.07142857142857142
Q9Y282,3,4.0512393584978446e-06,0.0
Q9Y285,24,5.144491542528784e-05,0.14492753623188406
Q9Y284,1,0.0,0.0
Q9Y287,3,1.037707628279065e-05,0.0
Q9Y286,3,2.4187789967835115e-07,0.3333333333333333
Q9Y289,2,5.145257488666094e-07,0.0
P07203,7,2.0142225119948044e-06,0.047619047619047616
Q9BR11,1,0.0,0.0
P52815,91,0.0005433981063592958,0.12332112332112333
Q9ULG6,4,7.446143852056227e-07,0.16666666666666666
P55283,2,4.81169516369994e-08,0.0
Q96N46,11,1.742232299129977e-06,0.23636363636363636
P55286,1,0.0,0.0
P55287,4,9.723361957149304e-07,0.16666666666666666
Q96C10,15,1.796831904644302e-05,0.11428571428571428
Q9ULG1,23,6.15777913558312e-06,0.3715415019762846
Q6PEJ8,2,1.5132440358067143e-06,0.0
P55289,3,9.78326981669893e-07,0.0
Q96C19,16,8.632468632079473e-05,0.19166666666666668
Q5T203,1,0.0,0.0
Q5T200,42,2.941032568473329e-05,0.289198606271777
P62699,2,6.8672760359974845e-06,0.0
Q86VG2,5,1.2806861173999474e-05,0.3
Q9Y2W1,103,0.0007708916812124443,0.13725490196078433
O60551,12,1.3766900706854145e-05,0.24242424242424243
Q9Y2W3,1,0.0,0.0
Q9UNS2,66,0.0001353895309218728,0.2372960372960373
Q9Y2W6,2,5.439592792618725e-07,0.0
Q9Y2W7,15,1.527057804025564e-05,0.06666666666666667
Q495M9,1,0.0,0.0
Q96PY6,15,1.2227281034131411e-05,0.02857142857142857
Q53R12,1,0.0,0.0
Q9P0M9,4,6.542280903474159e-07,0.3333333333333333
A4D0U5,2,4.674467430162405e-06,0.0
F1D8R3,1,0.0,0.0
Q9P0M6,9,9.082429715186508e-07,0.3611111111111111
Q6NXR4,15,1.8030890371581817e-05,0.5047619047619047
Q9P0M2,7,1.749063534186661e-06,0.2857142857142857
Q96NI8,1,0.0,0.0
O95154,3,9.040922665288215e-07,0.0
Q9Y426,1,0.0,0.0
Q9Y421,4,1.4020013301015084e-05,0.0
O75419,37,4.521871782827784e-05,0.17567567567567569
Q9Y3I1,19,2.813156961993847e-05,0.17543859649122806
Q8NBK3,2,0.0,1.0
O75414,3,3.2410570388814475e-06,0.0
O75417,1,0.0,0.0
O75410,17,1.5654771685498755e-05,0.04411764705882353
Q53ZD3,1,0.0,0.0
Q9NVV9,21,1.0865782853017182e-05,0.02857142857142857
P09884,34,7.974690478315356e-05,0.1925133689839572
A5D8V7,3,8.918826121068507e-08,0.3333333333333333
Q9NVV0,2,1.051906545591995e-05,0.0
Q9NZ63,12,1.880112056874681e-05,0.21212121212121213
Q9NVV4,4,5.975893666757449e-06,0.16666666666666666
Q9NVV5,1,0.0,0.0
O00515,6,5.5106093611030075e-06,0.2
Q8N2M4,1,0.0,0.0
Q96S15,3,4.195875924308962e-07,0.0
P55822,3,3.1274721617096326e-06,0.0
Q4ZG82,1,0.0,0.0
O00512,6,9.849194045704696e-06,0.4
P05230,14,2.2574656592226462e-05,0.10989010989010989
P05231,6,1.5578026334239178e-06,0.13333333333333333
O00519,1,0.0,0.0
Q8N2M8,11,2.168395461222687e-05,0.16363636363636364
P17661,39,0.0001611851408810406,0.058029689608636977
Q9BXW7,2,6.838475343698412e-07,0.0
P06028,1,0.0,0.0
O95294,2,3.3429486370097835e-08,0.0
O95295,70,0.00041300285099271525,0.032712215320910974
O95297,4,4.4488881446560525e-06,0.3333333333333333
O95298,3,2.0137258341596644e-05,0.0
P01031,7,1.8895712091768458e-06,0.047619047619047616
Q9UP95,7,3.220930181230624e-06,0.047619047619047616
P01033,12,4.2482304880119466e-05,0.015151515151515152
P01034,9,2.9901228184089222e-05,0.16666666666666666
A5D8Z4,2,1.7578522105047632e-07,0.0
P01037,1,0.0,0.0
P08514,17,4.9979823265619844e-05,0.08823529411764706
Q7Z6I8,1,0.0,0.0
Q9Y4E6,2,0.0,1.0
Q8TCD5,1,0.0,0.0
Q9Y4E1,11,7.107176671809404e-06,0.10909090909090909
Q8IYK8,1,0.0,0.0
Q8TCD1,5,4.4894978703478824e-06,0.6
Q9H501,9,9.496394465900769e-06,0.16666666666666666
Q8IYK4,1,0.0,0.0
P10826,19,8.343354809769284e-06,0.08187134502923976
Q9Y4E8,111,0.0004900784167539854,0.06060606060606061
P08519,42,0.00018606712617423422,0.06387921022067364
Q13033,52,0.00017873697668383808,0.2737556561085973
Q8IVE3,2,5.998479188216835e-08,0.0
Q8TE77,4,5.023000513848199e-08,0.8333333333333334
Q8TE76,5,1.2040857882831533e-06,0.0
Q8TE73,1,0.0,0.0
Q99062,21,0.000141517699669782,0.1761904761904762
Q8N448,37,0.0005538344488680908,0.02702702702702703
Q9P1Y6,6,1.5141820215194506e-05,0.26666666666666666
Q8N442,1,0.0,0.0
Q8N441,1,0.0,0.0
Q9P1Y5,8,2.3996309166269346e-06,0.14285714285714285
Q59FJ6,3,1.2653647461262127e-05,0.0
Q86U06,22,2.5463473928008894e-05,0.11688311688311688
P46063,15,4.923805201927311e-06,0.21904761904761905
F8W726,1,0.0,0.0
Q86U03,2,2.2907147822712377e-06,0.0
Q6MZF9,2,1.1395356428938959e-06,0.0
Q14877,2,2.021054050843899e-06,0.0
Q6AI14,2,7.342022080324241e-08,0.0
Q6AI12,4,1.5101526175303438e-05,0.16666666666666666
Q92729,7,2.6400509270184953e-06,0.14285714285714285
Q9BSG0,2,5.004527875826139e-07,0.0
Q9BSG1,3,6.927508860784977e-06,0.0
P42766,94,0.00011672921264766648,0.2788835506749028
P48304,2,3.7066143071230566e-08,0.0
P48307,5,7.2705422142537644e-06,0.1
Q9NPH9,1,0.0,0.0
Q86YA3,2,5.857829967398609e-06,0.0
Q9NPH5,1,0.0,0.0
O94964,2,5.352606372544745e-08,0.0
Q9NPH0,8,4.7493197850109035e-06,0.17857142857142858
O94966,52,0.00011192335074224364,0.02865761689291101
Q5JR94,1,0.0,0.0
Q8TC12,4,9.873795454888071e-07,0.0
Q9Y6D0,2,5.83051255143596e-07,0.0
Q96JM3,14,1.566358762379911e-05,0.13186813186813187
Q96JM2,6,5.3141147385236065e-06,0.0
Q05CT3,1,0.0,0.0
P15407,28,5.1126542577401266e-05,0.20899470899470898
P15408,9,1.7076672847734483e-06,0.3611111111111111
Q9UI14,55,0.0003892093337440993,0.02558922558922559
Q04671,1,0.0,0.0
Q9UI10,11,1.332815257757401e-06,0.21818181818181817
Q9UI12,33,6.0626942048844564e-05,0.0625
Q5THR3,4,4.677260038173397e-09,0.8333333333333334
P24666,24,5.261173953167323e-05,0.07971014492753623
Q8WV28,37,0.00016149546609706513,0.19519519519519518
Q8WV24,12,5.957157882000396e-05,0.13636363636363635
O75556,1,0.0,0.0
Q8WV22,10,8.222426066966471e-06,0.3111111111111111
Q8IWY9,11,7.2282534516677615e-06,0.2
Q9HCP6,1,0.0,0.0
Q8IWY7,1,0.0,0.0
Q8IWY4,2,0.00013491458198183079,0.0
Q9HCP0,6,6.191045638148593e-06,0.06666666666666667
O43680,8,2.8403735640001895e-06,0.10714285714285714
P07864,5,7.114147021590971e-07,0.2
Q6NUN0,1,0.0,0.0
O43683,35,9.964733002742396e-05,0.15966386554621848
O43684,52,0.0001933961045834851,0.14404223227752638
Q8N6Q3,3,1.422060426422547e-06,0.0
Q68CR1,4,8.925345258773045e-09,0.5
O43688,4,1.1299950313434707e-06,0.0
P22794,3,3.772393051281493e-06,0.0
Q5JTJ3,3,1.6440355054554246e-06,0.0
P22792,3,8.375959842500044e-06,0.3333333333333333
F5H0R1,1,0.0,0.0
P41002,10,4.749071011590398e-06,0.3111111111111111
Q5XUU0,2,8.476732745446218e-06,0.0
A2VCK8,1,0.0,0.0
Q3L8U1,1,0.0,0.0
P58005,1,0.0,0.0
B2RCW4,2,0.0,1.0
Q5VVJ2,14,1.1695497401320607e-06,0.16483516483516483
P60763,27,2.4466364177457294e-05,0.07407407407407407
P58004,6,3.082013080542808e-07,0.2
Q14012,99,0.00026583129198672637,0.1341991341991342
Q8WY54,4,3.2348374851612976e-07,0.16666666666666666
Q96G78,2,9.658989630693868e-08,0.0
P19237,8,2.122718854603462e-05,0.21428571428571427
Q9UJK0,1,0.0,0.0
P19235,39,6.15707531523872e-05,0.2388663967611336
Q9NUS5,3,0.00012803506210602492,0.3333333333333333
Q8NCT1,9,1.2508425889477046e-06,0.3888888888888889
Q9HA65,1,0.0,0.0
Q9HA64,3,0.0,1.0
O14929,26,1.9551703515862905e-05,0.23076923076923078
Q9GZS3,39,7.555532748617655e-05,0.09716599190283401
P51532,188,0.0009509114394340228,0.10552963932187963
O14925,15,1.742841244060253e-05,0.047619047619047616
O14924,20,0.00017556410157484593,0.05789473684210526
O14921,2,7.806116337690617e-07,0.0
O14920,154,0.0008963487304621113,0.1098378745437569
Q8N7W2,12,0.00014191738398985763,0.015151515151515152
Q9ULZ1,3,0.00013511964227065526,0.0
Q9ULZ0,1,0.0,0.0
Q9ULZ3,24,4.3868325470729646e-05,0.13043478260869565
Q9ULZ2,12,2.1456224735301164e-06,0.21212121212121213
Q96FJ2,25,9.747004311115721e-05,0.09333333333333334
Q96FJ0,18,0.00011646592641709991,0.1111111111111111
Q9ULZ9,4,1.141451143885562e-05,0.0
Q9NV12,1,0.0,0.0
O60237,6,8.898449387062592e-07,0.26666666666666666
O60234,3,3.5804230581029183e-07,0.0
O60235,1,0.0,0.0
O60232,83,0.00021905280133297476,0.0846312077578607
O60231,28,6.838619536991588e-05,0.09523809523809523
Q96EY1,62,0.000394236960913356,0.12321523003701745
Q6MZM7,18,6.416452290787769e-05,0.12418300653594772
Q60I27,1,0.0,0.0
O60238,29,0.00020858740754338593,0.07142857142857142
O60239,15,4.2106012921421365e-05,0.1619047619047619
Q9Y2J8,1,0.0,0.0
P80297,5,3.137875889129358e-05,0.3
Q8IU57,3,0.0002560938046165949,0.0
Q9Y2J2,88,0.000533125025036192,0.09195402298850575
Q9Y2J0,14,1.110053520886142e-05,0.04395604395604396
Q9Y2J4,1,0.0,0.0
Q96MS0,2,4.978388471432718e-07,0.0
Q6P3X3,13,1.562420361483202e-05,0.07692307692307693
F5H6H0,1,0.0,0.0
B4E0T2,1,0.0,0.0
Q6PIY5,1,0.0,0.0
Q6PIY7,2,6.8672760359974845e-06,0.0
Q15699,5,2.305973944797793e-06,0.1
P11766,13,0.0001700932233512625,0.1282051282051282
Q15691,48,0.00014571123868661672,0.09574468085106383
Q15696,7,9.010180645388005e-06,0.7619047619047619
Q15697,7,4.841985773162568e-05,0.19047619047619047
Q9UND3,1,0.0,0.0
P11150,4,9.657482258259371e-06,0.0
